"","x","y","K1"
"8242",129.216263923586,-9.66915027543981,0.927503705024719
"8243",129.298580286685,-9.66915027543981,0.940829277038574
"8244",129.380896649784,-9.66915027543981,0.954137086868286
"8245",129.463213012884,-9.66915027543981,0.967324256896973
"8246",129.545529375983,-9.66915027543981,0.980385482311249
"8247",129.627845739082,-9.66915027543981,0.993329703807831
"8248",129.710162102182,-9.66915027543981,0.999935865402222
"8249",129.792478465281,-9.66915027543981,1
"8250",129.87479482838,-9.66915027543981,1
"8523",128.886998471189,-9.7514666385391,0.887392163276672
"8524",128.969314834288,-9.7514666385391,0.899743795394897
"8525",129.051631197387,-9.7514666385391,0.913046360015869
"8526",129.133947560487,-9.7514666385391,0.926055371761322
"8527",129.216263923586,-9.7514666385391,0.939062774181366
"8528",129.298580286685,-9.7514666385391,0.952015101909637
"8529",129.380896649784,-9.7514666385391,0.964872658252716
"8530",129.463213012884,-9.7514666385391,0.977603614330292
"8531",129.545529375983,-9.7514666385391,0.990250647068024
"8532",129.627845739082,-9.7514666385391,0.998366177082062
"8533",129.710162102182,-9.7514666385391,0.99998813867569
"8534",129.792478465281,-9.7514666385391,1
"8535",129.87479482838,-9.7514666385391,1
"8801",128.310783929494,-9.83378300163838,0.814340531826019
"8802",128.393100292593,-9.83378300163838,0.820183873176575
"8803",128.475416655692,-9.83378300163838,0.830355525016785
"8804",128.557733018792,-9.83378300163838,0.844145476818085
"8805",128.640049381891,-9.83378300163838,0.857856631278992
"8806",128.72236574499,-9.83378300163838,0.871434926986694
"8807",128.804682108089,-9.83378300163838,0.884924411773682
"8808",128.886998471189,-9.83378300163838,0.898296058177948
"8809",128.969314834288,-9.83378300163838,0.911590814590454
"8810",129.051631197387,-9.83378300163838,0.924772262573242
"8811",129.133947560487,-9.83378300163838,0.937851130962372
"8812",129.216263923586,-9.83378300163838,0.950859904289246
"8813",129.298580286685,-9.83378300163838,0.963746011257172
"8814",129.380896649784,-9.83378300163838,0.976558089256287
"8815",129.463213012884,-9.83378300163838,0.98931086063385
"8816",129.545529375983,-9.83378300163838,0.99791944026947
"8817",129.627845739082,-9.83378300163838,0.999905228614807
"8818",129.710162102182,-9.83378300163838,1
"8819",129.792478465281,-9.83378300163838,1
"8820",129.87479482838,-9.83378300163838,1
"9068",126.829089393707,-9.91609936473767,0.545472681522369
"9069",126.911405756806,-9.91609936473767,0.561152994632721
"9070",126.993722119905,-9.91609936473767,0.576769232749939
"9071",127.076038483004,-9.91609936473767,0.592306971549988
"9072",127.158354846104,-9.91609936473767,0.607760071754456
"9073",127.240671209203,-9.91609936473767,0.623163878917694
"9074",127.322987572302,-9.91609936473767,0.638467788696289
"9075",127.405303935402,-9.91609936473767,0.653631567955017
"9076",127.487620298501,-9.91609936473767,0.668836712837219
"9077",127.5699366616,-9.91609936473767,0.684114277362823
"9078",127.652253024699,-9.91609936473767,0.699601888656616
"9079",127.734569387799,-9.91609936473767,0.714984834194183
"9080",127.816885750898,-9.91609936473767,0.730255663394928
"9081",127.899202113997,-9.91609936473767,0.745439410209656
"9082",127.981518477097,-9.91609936473767,0.760476231575012
"9083",128.063834840196,-9.91609936473767,0.775450170040131
"9084",128.146151203295,-9.91609936473767,0.790304183959961
"9085",128.228467566394,-9.91609936473767,0.80504310131073
"9086",128.310783929494,-9.91609936473767,0.81789892911911
"9087",128.393100292593,-9.91609936473767,0.828494966030121
"9088",128.475416655692,-9.91609936473767,0.842337608337402
"9089",128.557733018792,-9.91609936473767,0.856130182743073
"9090",128.640049381891,-9.91609936473767,0.869833707809448
"9091",128.72236574499,-9.91609936473767,0.883413672447205
"9092",128.804682108089,-9.91609936473767,0.896846234798431
"9093",128.886998471189,-9.91609936473767,0.910233974456787
"9094",128.969314834288,-9.91609936473767,0.923454463481903
"9095",129.051631197387,-9.91609936473767,0.93666934967041
"9096",129.133947560487,-9.91609936473767,0.949713468551636
"9097",129.216263923586,-9.91609936473767,0.962675869464874
"9098",129.298580286685,-9.91609936473767,0.975556612014771
"9099",129.380896649784,-9.91609936473767,0.988369166851044
"9100",129.463213012884,-9.91609936473767,0.997465789318085
"9101",129.545529375983,-9.91609936473767,0.999893844127655
"9102",129.627845739082,-9.91609936473767,1
"9103",129.710162102182,-9.91609936473767,1
"9104",129.792478465281,-9.91609936473767,1
"9105",129.87479482838,-9.91609936473767,1
"9349",126.49982394131,-9.99841572783695,0.495624661445618
"9350",126.582140304409,-9.99841572783695,0.512262105941772
"9351",126.664456667508,-9.99841572783695,0.528867363929749
"9352",126.746773030607,-9.99841572783695,0.544923305511475
"9353",126.829089393707,-9.99841572783695,0.556732058525085
"9354",126.911405756806,-9.99841572783695,0.572523415088654
"9355",126.993722119905,-9.99841572783695,0.588255345821381
"9356",127.076038483004,-9.99841572783695,0.603886842727661
"9357",127.158354846104,-9.99841572783695,0.619402348995209
